,pmi,w1,w2,year
0,1.3161807759128086,buitenland,geschiedenis,1850
0,1.5856659828209287,buitenland,nationale,1850
0,1.5534299287735276,buitenlandsche,natie,1850
0,1.3617949596168852,buitenlandsche,vaderland,1850
0,1.146136303242115,buitenlandsche,nederland,1850
0,1.0858337461560363,buitenlandsche,holland,1850
0,1.3981531361920412,buitenlandsche,geschiedenis,1850
0,1.7297940882355645,buitenlandsche,nationale,1850
0,1.6132282445449755,buitenland,natie,1851
0,1.3415234827204126,buitenland,vaderland,1851
0,1.133208767339994,buitenland,nederland,1851
0,1.1926467868321768,buitenland,holland,1851
0,1.5971427097033801,buitenland,geschiedenis,1851
0,1.6885325940817755,buitenland,nationale,1851
0,1.6567841581098106,buitenlandsche,natie,1851
0,1.5006581477433996,buitenlandsche,vaderland,1851
0,1.2116721869916132,buitenlandsche,nederland,1851
0,1.2468011183764924,buitenlandsche,holland,1851
0,1.711843151562454,buitenlandsche,geschiedenis,1851
0,1.8339354163470198,buitenlandsche,nationale,1851
0,1.5995257306586235,buitenland,natie,1852
0,1.4958892612905057,buitenland,vaderland,1852
0,1.2668975379614735,buitenland,nederland,1852
0,1.1829162890016203,buitenland,holland,1852
0,1.5347089551019681,buitenland,geschiedenis,1852
0,1.6869573370659898,buitenland,nationale,1852
0,1.7359189230686993,buitenlandsche,natie,1852
0,1.6886336500786878,buitenlandsche,vaderland,1852
0,1.3370403221624023,buitenlandsche,nederland,1852
0,1.1498370356613246,buitenlandsche,holland,1852
0,1.6422334389913764,buitenlandsche,geschiedenis,1852
0,1.8513576269292324,buitenlandsche,nationale,1852
0,1.6674906893809889,buitenland,natie,1853
0,1.5248036629062003,buitenland,vaderland,1853
0,1.259107193110407,buitenland,nederland,1853
0,1.0524885201140008,buitenland,holland,1853
0,1.7564072394206178,buitenland,geschiedenis,1853
0,1.782692093415944,buitenland,nationale,1853
0,1.765843196552778,buitenlandsche,natie,1853
0,1.6746550521655819,buitenlandsche,vaderland,1853
0,1.3041252907869996,buitenlandsche,nederland,1853
0,1.0205908654839833,buitenlandsche,holland,1853
0,1.8996591580519484,buitenlandsche,geschiedenis,1853
0,1.9214077881798381,buitenlandsche,nationale,1853
0,1.7263142102597806,buitenland,natie,1854
0,1.5625061275810361,buitenland,vaderland,1854
0,1.2310272546919419,buitenland,nederland,1854
0,1.1214439618580359,buitenland,holland,1854
0,1.645642431230845,buitenland,geschiedenis,1854
0,1.6348022166779803,buitenland,nationale,1854
0,1.7898904040031602,buitenlandsche,natie,1854
0,1.7234848560811598,buitenlandsche,vaderland,1854
0,1.2754023033153397,buitenlandsche,nederland,1854
0,1.114912992246848,buitenlandsche,holland,1854
0,1.7659922078422436,buitenlandsche,geschiedenis,1854
0,1.7143299987691236,buitenlandsche,nationale,1854
0,1.6451583496580147,buitenland,natie,1855
0,1.4807825067670426,buitenland,vaderland,1855
0,1.13983250119742,buitenland,nederland,1855
0,1.171917883438991,buitenland,holland,1855
0,1.662757797590707,buitenland,geschiedenis,1855
0,1.466444899735456,buitenland,nationale,1855
0,1.6453286336652626,buitenlandsche,natie,1855
0,1.605591781378222,buitenlandsche,vaderland,1855
0,1.1959914184441078,buitenlandsche,nederland,1855
0,1.2230254407673635,buitenlandsche,holland,1855
0,1.7021174472801908,buitenlandsche,geschiedenis,1855
0,1.496053144967646,buitenlandsche,nationale,1855
0,1.5207725047670118,buitenland,natie,1856
0,1.2603818591385483,buitenland,vaderland,1856
0,1.0130698528427355,buitenland,nederland,1856
0,1.0859096033566304,buitenland,holland,1856
0,1.4934673896806605,buitenland,geschiedenis,1856
0,1.2957435360328837,buitenland,nationale,1856
0,1.4079296497835876,buitenlandsche,natie,1856
0,1.3342479874076765,buitenlandsche,vaderland,1856
0,1.0208959694785127,buitenlandsche,nederland,1856
0,1.144799625381978,buitenlandsche,holland,1856
0,1.5226506115709872,buitenlandsche,geschiedenis,1856
0,1.3723647740122733,buitenlandsche,nationale,1856
0,1.57154590695128,buitenland,natie,1857
0,1.2758051922952423,buitenland,vaderland,1857
0,1.0713809924110569,buitenland,nederland,1857
0,1.1304285090618877,buitenland,holland,1857
0,1.5180234650645794,buitenland,geschiedenis,1857
0,1.4230605636647105,buitenland,nationale,1857
0,1.6261350367343264,buitenlandsche,natie,1857
0,1.3208516451822752,buitenlandsche,vaderland,1857
0,1.2026257804540805,buitenlandsche,nederland,1857
0,1.3040341236492192,buitenlandsche,holland,1857
0,1.5283234148103666,buitenlandsche,geschiedenis,1857
0,1.3407378648512696,buitenlandsche,nationale,1857
0,1.653561785577645,buitenland,natie,1858
0,1.3871263355014358,buitenland,vaderland,1858
0,1.1143936852994583,buitenland,nederland,1858
0,1.2686650607295895,buitenland,holland,1858
0,1.5679444704103773,buitenland,geschiedenis,1858
0,1.394927888601865,buitenland,nationale,1858
0,1.727006202917506,buitenlandsche,natie,1858
0,1.3820463400522338,buitenlandsche,vaderland,1858
0,1.233371057077323,buitenlandsche,nederland,1858
0,1.3673270429049595,buitenlandsche,holland,1858
0,1.6561583312340866,buitenlandsche,geschiedenis,1858
0,1.2884909828806628,buitenlandsche,nationale,1858
0,1.7404608547092468,buitenland,natie,1859
0,1.5365296065433298,buitenland,vaderland,1859
0,1.224794628557453,buitenland,nederland,1859
0,1.3570143252108682,buitenland,holland,1859
0,1.6001538162299727,buitenland,geschiedenis,1859
0,1.492404001034192,buitenland,nationale,1859
0,1.7855937097657257,buitenlandsche,natie,1859
0,1.5526392809768994,buitenlandsche,vaderland,1859
0,1.2666990045684343,buitenlandsche,nederland,1859
0,1.334734815033265,buitenlandsche,holland,1859
0,1.6641810110376443,buitenlandsche,geschiedenis,1859
0,1.4857811721564484,buitenlandsche,nationale,1859
0,1.614459153314698,buitenland,natie,1860
0,1.4554389714967957,buitenland,vaderland,1860
0,1.2188823205380248,buitenland,nederland,1860
0,1.4156584009574908,buitenland,holland,1860
0,1.616867446949664,buitenland,geschiedenis,1860
0,1.5120000709889214,buitenland,nationale,1860
0,1.7391387075901863,buitenlandsche,natie,1860
0,1.5435899409663008,buitenlandsche,vaderland,1860
0,1.2461080429182307,buitenlandsche,nederland,1860
0,1.4024104640414767,buitenlandsche,holland,1860
0,1.7867050010582486,buitenlandsche,geschiedenis,1860
0,1.626800936794539,buitenlandsche,nationale,1860
0,1.6837291066685998,buitenland,natie,1861
0,1.553002967121865,buitenland,vaderland,1861
0,1.240185043369043,buitenland,nederland,1861
0,1.375318120281637,buitenland,holland,1861
0,1.6730065277418653,buitenland,geschiedenis,1861
0,1.379937124015086,buitenland,nationale,1861
0,1.848241348022811,buitenlandsche,natie,1861
0,1.7611125390611464,buitenlandsche,vaderland,1861
0,1.335242583458547,buitenlandsche,nederland,1861
0,1.32275436159701,buitenlandsche,holland,1861
0,1.8377181510127973,buitenlandsche,geschiedenis,1861
0,1.5509222995555703,buitenlandsche,nationale,1861
0,1.6405718998585372,buitenland,natie,1862
0,1.4787745863941981,buitenland,vaderland,1862
