,pmi,w1,w2,year
0,0.0,internationaal,nationale,1838
0,0.0,internationale,recht,1839
0,0.0,internationale,conferentie,1839
0,0.0,internationale,collectieve,1839
0,1.1546613787974576,internationale,vrede,1839
0,0.9123479113755276,internationale,rust,1839
0,2.3074869957156334,internationale,toestand,1839
0,0.0,internationale,onrust,1839
0,1.3807018289465933,internationale,staten,1839
0,1.932654744136447,internationale,natie,1839
0,0.0,internationale,congres,1839
0,0.0,internationale,arbitrage,1839
0,0.0,internationale,diplomatieke,1839
0,0.0,internationale,buitenland,1839
0,0.0,internationale,buitenlandsche,1839
0,0.0,internationale,binnenland,1839
0,3.3738648628524524,internationale,nationale,1839
0,0.0,internationaal,recht,1839
0,0.0,internationaal,conferentie,1839
0,0.0,internationaal,collectieve,1839
0,0.0,internationaal,vrede,1839
0,0.0,internationaal,rust,1839
0,0.0,internationaal,toestand,1839
0,0.0,internationaal,onrust,1839
0,0.0,internationaal,staten,1839
0,0.0,internationaal,natie,1839
0,0.0,internationaal,congres,1839
0,0.0,internationaal,arbitrage,1839
0,0.0,internationaal,diplomatieke,1839
0,0.0,internationaal,buitenland,1839
0,0.0,internationaal,buitenlandsche,1839
0,0.0,internationaal,binnenland,1839
0,0.0,internationaal,nationale,1839
0,0.0,internationale,recht,1840
0,2.909976792089303,internationale,conferentie,1840
0,0.0,internationale,collectieve,1840
0,2.0497378201864485,internationale,vrede,1840
0,1.6807376516919685,internationale,rust,1840
0,0.0,internationale,toestand,1840
0,2.7227652500011565,internationale,onrust,1840
0,1.5615217457517436,internationale,staten,1840
0,1.4283722511650874,internationale,natie,1840
0,0.0,internationale,congres,1840
0,0.0,internationale,arbitrage,1840
0,3.645172208892748,internationale,diplomatieke,1840
0,2.6033575186177713,internationale,buitenland,1840
0,2.3764691840133367,internationale,buitenlandsche,1840
0,1.7160543236168684,internationale,binnenland,1840
0,3.2187957148504003,internationale,nationale,1840
0,0.0,internationaal,recht,1840
0,0.0,internationaal,conferentie,1840
0,0.0,internationaal,collectieve,1840
0,0.0,internationaal,vrede,1840
0,0.0,internationaal,rust,1840
0,0.0,internationaal,toestand,1840
0,0.0,internationaal,onrust,1840
0,0.0,internationaal,staten,1840
0,0.0,internationaal,natie,1840
0,0.0,internationaal,congres,1840
0,0.0,internationaal,arbitrage,1840
0,0.0,internationaal,diplomatieke,1840
0,0.0,internationaal,buitenland,1840
0,0.0,internationaal,buitenlandsche,1840
0,0.0,internationaal,binnenland,1840
0,0.0,internationaal,nationale,1840
0,0.5128727073877156,internationale,recht,1841
0,0.0,internationale,conferentie,1841
0,0.0,internationale,collectieve,1841
0,1.9574447198392027,internationale,vrede,1841
0,1.6760963795927875,internationale,rust,1841
0,0.5795263965214948,internationale,toestand,1841
0,0.0,internationale,onrust,1841
0,2.3689521424033297,internationale,staten,1841
0,1.9208950453680544,internationale,natie,1841
0,0.0,internationale,congres,1841
0,0.0,internationale,arbitrage,1841
0,3.3902149649935467,internationale,diplomatieke,1841
0,1.5907987990808923,internationale,buitenland,1841
0,1.559317766720801,internationale,buitenlandsche,1841
0,1.223660918751562,internationale,binnenland,1841
0,3.290940895392122,internationale,nationale,1841
0,0.0,internationaal,recht,1841
0,0.0,internationaal,conferentie,1841
0,0.0,internationaal,collectieve,1841
0,0.0,internationaal,vrede,1841
0,0.0,internationaal,rust,1841
0,0.0,internationaal,toestand,1841
0,0.0,internationaal,onrust,1841
0,0.0,internationaal,staten,1841
0,0.0,internationaal,natie,1841
0,0.0,internationaal,congres,1841
0,0.0,internationaal,arbitrage,1841
0,0.0,internationaal,diplomatieke,1841
0,0.0,internationaal,buitenland,1841
0,0.0,internationaal,buitenlandsche,1841
0,0.0,internationaal,binnenland,1841
0,0.0,internationaal,nationale,1841
0,0.5304856191868741,internationale,recht,1842
0,0.0,internationale,conferentie,1842
0,0.0,internationale,collectieve,1842
0,1.6215831113524972,internationale,vrede,1842
0,1.0856215143149643,internationale,rust,1842
0,1.9396692629778285,internationale,toestand,1842
0,0.0,internationale,onrust,1842
0,1.7124326663173226,internationale,staten,1842
0,1.1145078268335504,internationale,natie,1842
0,3.4565068883684726,internationale,congres,1842
0,0.0,internationale,arbitrage,1842
0,0.0,internationale,diplomatieke,1842
0,1.6473123573183162,internationale,buitenland,1842
0,1.292202423377359,internationale,buitenlandsche,1842
0,0.859229178436429,internationale,binnenland,1842
0,3.470847075060744,internationale,nationale,1842
0,0.0,internationaal,recht,1842
0,0.0,internationaal,conferentie,1842
0,0.0,internationaal,collectieve,1842
0,0.0,internationaal,vrede,1842
0,0.0,internationaal,rust,1842
0,0.0,internationaal,toestand,1842
0,0.0,internationaal,onrust,1842
0,0.0,internationaal,staten,1842
0,0.0,internationaal,natie,1842
0,0.0,internationaal,congres,1842
0,0.0,internationaal,arbitrage,1842
0,0.0,internationaal,diplomatieke,1842
0,0.0,internationaal,buitenland,1842
0,0.0,internationaal,buitenlandsche,1842
0,0.0,internationaal,binnenland,1842
0,0.0,internationaal,nationale,1842
0,0.1168294220700514,internationale,recht,1843
0,2.771635108653449,internationale,conferentie,1843
0,0.0,internationale,collectieve,1843
0,2.254665930239053,internationale,vrede,1843
0,1.2697387378235352,internationale,rust,1843
0,0.17696588180698483,internationale,toestand,1843
0,0.0,internationale,onrust,1843
0,1.3353064152409586,internationale,staten,1843
0,1.251707235940349,internationale,natie,1843
0,0.0,internationale,congres,1843
0,0.0,internationale,arbitrage,1843
0,0.0,internationale,diplomatieke,1843
0,1.5959004104447945,internationale,buitenland,1843
0,1.420821187548968,internationale,buitenlandsche,1843
0,1.6987690011823673,internationale,binnenland,1843
0,3.171235097309215,internationale,nationale,1843
0,0.0,internationaal,recht,1843
0,0.0,internationaal,conferentie,1843
0,0.0,internationaal,collectieve,1843
0,0.0,internationaal,vrede,1843
0,0.0,internationaal,rust,1843
0,0.0,internationaal,toestand,1843
0,0.0,internationaal,onrust,1843
0,0.0,internationaal,staten,1843
0,0.0,internationaal,natie,1843
0,0.0,internationaal,congres,1843
0,0.0,internationaal,arbitrage,1843
0,0.0,internationaal,diplomatieke,1843
0,0.0,internationaal,buitenland,1843
0,0.0,internationaal,buitenlandsche,1843
0,0.0,internationaal,binnenland,1843
0,0.0,internationaal,nationale,1843
0,-0.17016743049747768,internationale,recht,1844
0,2.584095613759864,internationale,conferentie,1844
0,0.0,internationale,collectieve,1844
0,1.7869885118161108,internationale,vrede,1844
0,1.6001232710357465,internationale,rust,1844
0,2.0479183987964586,internationale,toestand,1844
0,0.0,internationale,onrust,1844
0,1.8059097213561217,internationale,staten,1844
0,2.050179564259596,internationale,natie,1844
0,2.745025980572501,internationale,congres,1844
0,0.0,internationale,arbitrage,1844
0,3.006596909020596,internationale,diplomatieke,1844
0,1.967516431194503,internationale,buitenland,1844
0,1.8957863720023873,internationale,buitenlandsche,1844
0,1.130521559517122,internationale,binnenland,1844
0,3.2280567081418403,internationale,nationale,1844
0,0.0,internationaal,recht,1844
0,0.0,internationaal,conferentie,1844
0,0.0,internationaal,collectieve,1844
0,0.0,internationaal,vrede,1844
0,0.0,internationaal,rust,1844
0,0.0,internationaal,toestand,1844
0,0.0,internationaal,onrust,1844
0,0.0,internationaal,staten,1844
0,0.0,internationaal,natie,1844
0,0.0,internationaal,congres,1844
0,0.0,internationaal,arbitrage,1844
0,0.0,internationaal,diplomatieke,1844
0,0.0,internationaal,buitenland,1844
0,0.0,internationaal,buitenlandsche,1844
0,0.0,internationaal,binnenland,1844
0,0.0,internationaal,nationale,1844
0,1.9857884379145836,internationale,recht,1845
0,0.0,internationale,conferentie,1845
0,0.0,internationale,collectieve,1845
0,2.487670073609676,internationale,vrede,1845
0,1.8498312248887208,internationale,rust,1845
0,2.374816625400814,internationale,toestand,1845
0,0.0,internationale,onrust,1845
0,2.4565194732683375,internationale,staten,1845
0,2.6921532022064834,internationale,natie,1845
0,2.773071643362732,internationale,congres,1845
0,0.0,internationale,arbitrage,1845
0,3.2371701907207533,internationale,diplomatieke,1845
0,2.1693052985913646,internationale,buitenland,1845
0,2.147860294714957,internationale,buitenlandsche,1845
0,1.8253881990807141,internationale,binnenland,1845
0,3.7477370487976303,internationale,nationale,1845
0,0.0,internationaal,recht,1845
0,0.0,internationaal,conferentie,1845
0,0.0,internationaal,collectieve,1845
0,0.0,internationaal,vrede,1845
0,0.0,internationaal,rust,1845
0,0.0,internationaal,toestand,1845
0,0.0,internationaal,onrust,1845
0,0.0,internationaal,staten,1845
0,0.0,internationaal,natie,1845
0,0.0,internationaal,congres,1845
0,0.0,internationaal,arbitrage,1845
0,0.0,internationaal,diplomatieke,1845
0,0.0,internationaal,buitenland,1845
0,0.0,internationaal,buitenlandsche,1845
0,0.0,internationaal,binnenland,1845
0,0.0,internationaal,nationale,1845
0,1.9642852015849661,internationale,recht,1846
0,1.1379984182320342,internationale,conferentie,1846
0,0.0,internationale,collectieve,1846
0,2.4544574303790365,internationale,vrede,1846
0,1.9791311337064028,internationale,rust,1846
0,1.8096807349613326,internationale,toestand,1846
0,2.6795234895250144,internationale,onrust,1846
0,2.106928054761564,internationale,staten,1846
0,2.239854303645986,internationale,natie,1846
0,1.254648676034461,internationale,congres,1846
0,0.0,internationale,arbitrage,1846
0,0.0,internationale,diplomatieke,1846
0,1.5298263665886624,internationale,buitenland,1846
0,1.6315460030230704,internationale,buitenlandsche,1846
0,1.4021258942749333,internationale,binnenland,1846
0,3.7055418108706175,internationale,nationale,1846
0,0.0,internationaal,recht,1846
0,0.0,internationaal,conferentie,1846
0,0.0,internationaal,collectieve,1846
0,0.0,internationaal,vrede,1846
0,0.0,internationaal,rust,1846
0,0.0,internationaal,toestand,1846
0,0.0,internationaal,onrust,1846
0,0.0,internationaal,staten,1846
0,0.0,internationaal,natie,1846
0,0.0,internationaal,congres,1846
0,0.0,internationaal,arbitrage,1846
0,0.0,internationaal,diplomatieke,1846
0,0.0,internationaal,buitenland,1846
0,0.0,internationaal,buitenlandsche,1846
0,0.0,internationaal,binnenland,1846
0,0.0,internationaal,nationale,1846
0,1.663132451318622,internationale,recht,1847
0,2.9041650800285006,internationale,conferentie,1847
0,0.0,internationale,collectieve,1847
0,2.13607783536093,internationale,vrede,1847
0,2.049489256060601,internationale,rust,1847
0,2.3361300233158944,internationale,toestand,1847
0,0.6232414838156342,internationale,onrust,1847
0,2.3135937929992965,internationale,staten,1847
0,2.6601421273289323,internationale,natie,1847
0,3.288777691977648,internationale,congres,1847
0,0.0,internationale,arbitrage,1847
0,3.236645295380176,internationale,diplomatieke,1847
0,2.241266735647134,internationale,buitenland,1847
0,2.3908029932666013,internationale,buitenlandsche,1847
0,1.0891658533254291,internationale,binnenland,1847
0,3.9165151201599127,internationale,nationale,1847
0,0.0,internationaal,recht,1847
0,0.0,internationaal,conferentie,1847
0,0.0,internationaal,collectieve,1847
0,0.0,internationaal,vrede,1847
0,2.6212755796162788,internationaal,rust,1847
0,0.0,internationaal,toestand,1847
0,0.0,internationaal,onrust,1847
0,0.0,internationaal,staten,1847
0,3.529179974352542,internationaal,natie,1847
0,0.0,internationaal,congres,1847
0,0.0,internationaal,arbitrage,1847
0,0.0,internationaal,diplomatieke,1847
0,0.0,internationaal,buitenland,1847
0,0.0,internationaal,buitenlandsche,1847
0,0.0,internationaal,binnenland,1847
0,0.0,internationaal,nationale,1847
0,1.274271498975053,internationale,recht,1848
0,1.8736176085651002,internationale,conferentie,1848
0,0.0,internationale,collectieve,1848
0,2.4727454142147804,internationale,vrede,1848
0,1.7671001821029355,internationale,rust,1848
0,2.0875801338049236,internationale,toestand,1848
0,0.9789175092833126,internationale,onrust,1848
0,2.0313211632936676,internationale,staten,1848
0,1.7843211532507992,internationale,natie,1848
0,3.4099601691806614,internationale,congres,1848
0,0.0,internationale,arbitrage,1848
0,2.6165262986841094,internationale,diplomatieke,1848
0,1.9383645876086435,internationale,buitenland,1848
0,2.1716968405364643,internationale,buitenlandsche,1848
0,1.2606961544289914,internationale,binnenland,1848
0,2.6404318195376635,internationale,nationale,1848
0,0.0,internationaal,recht,1848
0,0.0,internationaal,conferentie,1848
0,0.0,internationaal,collectieve,1848
0,0.0,internationaal,vrede,1848
0,0.0,internationaal,rust,1848
0,0.0,internationaal,toestand,1848
0,0.0,internationaal,onrust,1848
0,0.0,internationaal,staten,1848
0,0.0,internationaal,natie,1848
0,0.0,internationaal,congres,1848
0,0.0,internationaal,arbitrage,1848
0,0.0,internationaal,diplomatieke,1848
0,0.0,internationaal,buitenland,1848
0,0.0,internationaal,buitenlandsche,1848
0,0.0,internationaal,binnenland,1848
0,0.0,internationaal,nationale,1848
0,-0.034738547658568014,internationale,recht,1849
0,1.5844229296879728,internationale,conferentie,1849
0,0.0,internationale,collectieve,1849
0,2.373363867516777,internationale,vrede,1849
0,2.024730128658175,internationale,rust,1849
0,2.2628285055475548,internationale,toestand,1849
0,1.7664391895783198,internationale,onrust,1849
0,1.9935517621710106,internationale,staten,1849
0,2.043955259066413,internationale,natie,1849
0,3.5410776180262635,internationale,congres,1849
0,0.0,internationale,arbitrage,1849
0,2.932419745023238,internationale,diplomatieke,1849
0,1.9242595982945407,internationale,buitenland,1849
0,1.9662078128665945,internationale,buitenlandsche,1849
0,0.8808972228600831,internationale,binnenland,1849
0,3.0647586896760552,internationale,nationale,1849
0,0.0,internationaal,recht,1849
0,0.0,internationaal,conferentie,1849
0,0.0,internationaal,collectieve,1849
0,0.0,internationaal,vrede,1849
0,0.0,internationaal,rust,1849
0,0.0,internationaal,toestand,1849
0,0.0,internationaal,onrust,1849
0,0.0,internationaal,staten,1849
0,0.0,internationaal,natie,1849
0,0.0,internationaal,congres,1849
0,0.0,internationaal,arbitrage,1849
0,0.0,internationaal,diplomatieke,1849
0,0.0,internationaal,buitenland,1849
0,0.0,internationaal,buitenlandsche,1849
0,0.0,internationaal,binnenland,1849
0,0.0,internationaal,nationale,1849
0,0.8093042733522857,internationale,recht,1850
0,1.9008049913298242,internationale,conferentie,1850
0,0.0,internationale,collectieve,1850
0,2.324733910430145,internationale,vrede,1850
0,2.1723393059095044,internationale,rust,1850
0,2.1938579899943926,internationale,toestand,1850
0,2.059668052729672,internationale,onrust,1850
0,1.906647787111317,internationale,staten,1850
0,2.7468423232741785,internationale,natie,1850
0,2.4451724182752983,internationale,congres,1850
0,0.0,internationale,arbitrage,1850
0,3.8484992621786387,internationale,diplomatieke,1850
0,2.054096047619234,internationale,buitenland,1850
0,2.3946446342073258,internationale,buitenlandsche,1850
0,0.6633435172498443,internationale,binnenland,1850
0,3.744291346954449,internationale,nationale,1850
0,0.0,internationaal,recht,1850
0,0.0,internationaal,conferentie,1850
0,0.0,internationaal,collectieve,1850
0,0.0,internationaal,vrede,1850
0,0.0,internationaal,rust,1850
0,0.0,internationaal,toestand,1850
0,0.0,internationaal,onrust,1850
0,0.0,internationaal,staten,1850
0,0.0,internationaal,natie,1850
0,0.0,internationaal,congres,1850
0,0.0,internationaal,arbitrage,1850
0,0.0,internationaal,diplomatieke,1850
0,0.0,internationaal,buitenland,1850
0,0.0,internationaal,buitenlandsche,1850
0,0.0,internationaal,binnenland,1850
0,0.0,internationaal,nationale,1850
0,1.2497049490487775,internationale,recht,1851
0,1.2011039817392422,internationale,conferentie,1851
0,0.0,internationale,collectieve,1851
0,2.4907685781533173,internationale,vrede,1851
0,2.1686075758119427,internationale,rust,1851
0,2.297259498879675,internationale,toestand,1851
0,2.0639750155894157,internationale,onrust,1851
0,1.9398088816910781,internationale,staten,1851
0,2.499483348185372,internationale,natie,1851
0,2.9976050435398798,internationale,congres,1851
0,0.0,internationale,arbitrage,1851
0,3.208466910008219,internationale,diplomatieke,1851
0,2.1121106854667917,internationale,buitenland,1851
0,2.296253336047967,internationale,buitenlandsche,1851
0,1.3792714540096398,internationale,binnenland,1851
0,3.7254145213428154,internationale,nationale,1851
0,0.0,internationaal,recht,1851
0,0.0,internationaal,conferentie,1851
0,0.0,internationaal,collectieve,1851
0,0.0,internationaal,vrede,1851
0,0.0,internationaal,rust,1851
0,0.0,internationaal,toestand,1851
0,0.0,internationaal,onrust,1851
0,0.0,internationaal,staten,1851
0,0.0,internationaal,natie,1851
0,0.0,internationaal,congres,1851
0,0.0,internationaal,arbitrage,1851
0,0.0,internationaal,diplomatieke,1851
0,0.0,internationaal,buitenland,1851
0,0.0,internationaal,buitenlandsche,1851
0,0.0,internationaal,binnenland,1851
0,0.0,internationaal,nationale,1851
0,1.7710916721558192,internationale,recht,1852
0,1.298263544948093,internationale,conferentie,1852
0,0.0,internationale,collectieve,1852
0,2.1824659622707476,internationale,vrede,1852
0,2.0790050229455352,internationale,rust,1852
0,1.9089502866366328,internationale,toestand,1852
0,1.4136456190669384,internationale,onrust,1852
0,1.9894826158348242,internationale,staten,1852
0,2.1153726671164104,internationale,natie,1852
0,1.9015543963861774,internationale,congres,1852
0,0.0,internationale,arbitrage,1852
0,2.8823836493979034,internationale,diplomatieke,1852
0,1.8642253371732644,internationale,buitenland,1852
0,1.980908003308889,internationale,buitenlandsche,1852
0,1.5875008276666804,internationale,binnenland,1852
0,3.5809133881280033,internationale,nationale,1852
0,0.0,internationaal,recht,1852
0,0.0,internationaal,conferentie,1852
0,0.0,internationaal,collectieve,1852
0,0.0,internationaal,vrede,1852
0,0.0,internationaal,rust,1852
0,0.0,internationaal,toestand,1852
0,0.0,internationaal,onrust,1852
0,0.0,internationaal,staten,1852
0,0.0,internationaal,natie,1852
0,0.0,internationaal,congres,1852
0,0.0,internationaal,arbitrage,1852
0,0.0,internationaal,diplomatieke,1852
0,0.0,internationaal,buitenland,1852
0,0.0,internationaal,buitenlandsche,1852
0,0.0,internationaal,binnenland,1852
0,0.0,internationaal,nationale,1852
0,1.8940773414990262,internationale,recht,1853
0,1.9553818565839467,internationale,conferentie,1853
0,3.8686212233497113,internationale,collectieve,1853
0,2.2875923114695738,internationale,vrede,1853
0,2.096787495056615,internationale,rust,1853
0,2.2661304635185964,internationale,toestand,1853
0,2.3386474822698577,internationale,onrust,1853
0,2.1272667835759473,internationale,staten,1853
0,2.2743775256565275,internationale,natie,1853
0,2.573894055755311,internationale,congres,1853
0,0.0,internationale,arbitrage,1853
0,3.1332244962783253,internationale,diplomatieke,1853
0,1.8756158501305593,internationale,buitenland,1853
0,2.1703878121324798,internationale,buitenlandsche,1853
0,1.6769676910629472,internationale,binnenland,1853
0,4.011312985372898,internationale,nationale,1853
0,0.0,internationaal,recht,1853
0,0.0,internationaal,conferentie,1853
0,0.0,internationaal,collectieve,1853
0,0.0,internationaal,vrede,1853
0,0.0,internationaal,rust,1853
0,0.0,internationaal,toestand,1853
0,0.0,internationaal,onrust,1853
0,0.0,internationaal,staten,1853
0,0.0,internationaal,natie,1853
0,0.0,internationaal,congres,1853
0,0.0,internationaal,arbitrage,1853
0,0.0,internationaal,diplomatieke,1853
0,0.0,internationaal,buitenland,1853
0,0.0,internationaal,buitenlandsche,1853
0,0.0,internationaal,binnenland,1853
0,0.0,internationaal,nationale,1853
0,2.1444688001234034,internationale,recht,1854
0,1.6205206894744024,internationale,conferentie,1854
0,0.0,internationale,collectieve,1854
0,2.3740228492395397,internationale,vrede,1854
0,2.261309341541946,internationale,rust,1854
0,2.357980300653061,internationale,toestand,1854
0,1.8898367727806964,internationale,onrust,1854
0,2.379884247373007,internationale,staten,1854
0,2.754099546342988,internationale,natie,1854
0,2.805218000272011,internationale,congres,1854
0,0.0,internationale,arbitrage,1854
0,2.7618816867850424,internationale,diplomatieke,1854
0,1.8051374493269738,internationale,buitenland,1854
0,1.882689596926327,internationale,buitenlandsche,1854
0,1.9741848588300916,internationale,binnenland,1854
0,4.109494273056263,internationale,nationale,1854
0,0.0,internationaal,recht,1854
0,0.0,internationaal,conferentie,1854
0,0.0,internationaal,collectieve,1854
0,0.0,internationaal,vrede,1854
0,0.0,internationaal,rust,1854
0,0.0,internationaal,toestand,1854
0,0.0,internationaal,onrust,1854
0,0.0,internationaal,staten,1854
0,0.0,internationaal,natie,1854
0,0.0,internationaal,congres,1854
0,0.0,internationaal,arbitrage,1854
0,0.0,internationaal,diplomatieke,1854
0,0.0,internationaal,buitenland,1854
0,0.0,internationaal,buitenlandsche,1854
0,0.0,internationaal,binnenland,1854
0,0.0,internationaal,nationale,1854
0,1.7557336855639563,internationale,recht,1855
0,1.8804165525203866,internationale,conferentie,1855
0,0.0,internationale,collectieve,1855
0,2.030072627095666,internationale,vrede,1855
0,2.1044072447847233,internationale,rust,1855
0,2.1054139934982734,internationale,toestand,1855
0,2.586800990147028,internationale,onrust,1855
0,2.175342532735024,internationale,staten,1855
0,2.232951556515328,internationale,natie,1855
0,3.58588217648058,internationale,congres,1855
0,0.0,internationale,arbitrage,1855
0,2.3811320693560822,internationale,diplomatieke,1855
0,1.9314619775451456,internationale,buitenland,1855
0,2.088237851257106,internationale,buitenlandsche,1855
0,1.7010143890864708,internationale,binnenland,1855
0,3.4942530243186556,internationale,nationale,1855
0,0.0,internationaal,recht,1855
0,0.0,internationaal,conferentie,1855
0,0.0,internationaal,collectieve,1855
0,0.0,internationaal,vrede,1855
0,0.0,internationaal,rust,1855
0,0.0,internationaal,toestand,1855
0,0.0,internationaal,onrust,1855
0,0.0,internationaal,staten,1855
0,0.0,internationaal,natie,1855
0,0.0,internationaal,congres,1855
0,0.0,internationaal,arbitrage,1855
0,0.0,internationaal,diplomatieke,1855
0,0.0,internationaal,buitenland,1855
0,0.0,internationaal,buitenlandsche,1855
0,0.0,internationaal,binnenland,1855
0,0.0,internationaal,nationale,1855
0,1.7433311523830102,internationale,recht,1856
0,1.930510196523571,internationale,conferentie,1856
0,4.383061656039174,internationale,collectieve,1856
0,1.7570764079912677,internationale,vrede,1856
0,1.7279207630801874,internationale,rust,1856
0,2.062878313905012,internationale,toestand,1856
0,1.741410291246868,internationale,onrust,1856
0,1.9968696675420414,internationale,staten,1856
0,1.8540950164571426,internationale,natie,1856
0,2.6377282836856697,internationale,congres,1856
0,2.288582236994797,internationale,arbitrage,1856
0,2.0102723043718793,internationale,diplomatieke,1856
0,1.6083789230050207,internationale,buitenland,1856
0,1.6172964474357645,internationale,buitenlandsche,1856
0,1.5659130221990905,internationale,binnenland,1856
0,3.2475058521793794,internationale,nationale,1856
0,0.0,internationaal,recht,1856
0,0.0,internationaal,conferentie,1856
0,0.0,internationaal,collectieve,1856
0,0.0,internationaal,vrede,1856
0,0.0,internationaal,rust,1856
0,0.0,internationaal,toestand,1856
0,0.0,internationaal,onrust,1856
0,0.0,internationaal,staten,1856
0,0.0,internationaal,natie,1856
0,0.0,internationaal,congres,1856
0,0.0,internationaal,arbitrage,1856
0,0.0,internationaal,diplomatieke,1856
0,0.0,internationaal,buitenland,1856
0,0.0,internationaal,buitenlandsche,1856
0,0.0,internationaal,binnenland,1856
0,0.0,internationaal,nationale,1856
0,1.8675615693037317,internationale,recht,1857
0,2.5082117626046587,internationale,conferentie,1857
0,0.0,internationale,collectieve,1857
0,1.954005830800641,internationale,vrede,1857
0,1.8132557449398767,internationale,rust,1857
0,2.170624062407566,internationale,toestand,1857
0,1.761107021481645,internationale,onrust,1857
0,2.1342638863571515,internationale,staten,1857
0,2.032651353829517,internationale,natie,1857
0,3.2305049176638354,internationale,congres,1857
0,0.0,internationale,arbitrage,1857
0,2.3305658699045044,internationale,diplomatieke,1857
0,1.6822527721837695,internationale,buitenland,1857
0,1.778019313640536,internationale,buitenlandsche,1857
0,1.6769759250791223,internationale,binnenland,1857
0,3.2561606642287515,internationale,nationale,1857
0,0.0,internationaal,recht,1857
0,0.0,internationaal,conferentie,1857
0,0.0,internationaal,collectieve,1857
0,0.0,internationaal,vrede,1857
0,0.0,internationaal,rust,1857
0,3.163014137820368,internationaal,toestand,1857
0,0.0,internationaal,onrust,1857
0,0.0,internationaal,staten,1857
0,0.0,internationaal,natie,1857
0,0.0,internationaal,congres,1857
0,0.0,internationaal,arbitrage,1857
0,0.0,internationaal,diplomatieke,1857
0,0.0,internationaal,buitenland,1857
0,0.0,internationaal,buitenlandsche,1857
0,0.0,internationaal,binnenland,1857
0,0.0,internationaal,nationale,1857
0,1.958517087798342,internationale,recht,1858
0,2.379301556889693,internationale,conferentie,1858
0,0.0,internationale,collectieve,1858
0,2.082251335529227,internationale,vrede,1858
0,1.8987456459740553,internationale,rust,1858
0,2.026089433979017,internationale,toestand,1858
0,1.8234444042131481,internationale,onrust,1858
0,2.1217899796389745,internationale,staten,1858
0,2.2553879612686765,internationale,natie,1858
0,3.0546221377218137,internationale,congres,1858
0,2.9325417168528842,internationale,arbitrage,1858
0,2.49058645308824,internationale,diplomatieke,1858
0,1.6809416861702906,internationale,buitenland,1858
0,1.7844308220032699,internationale,buitenlandsche,1858
0,1.7632222389633698,internationale,binnenland,1858
0,3.1153295828182634,internationale,nationale,1858
0,0.0,internationaal,recht,1858
0,0.0,internationaal,conferentie,1858
0,0.0,internationaal,collectieve,1858
0,0.0,internationaal,vrede,1858
0,0.0,internationaal,rust,1858
0,0.0,internationaal,toestand,1858
0,0.0,internationaal,onrust,1858
0,0.0,internationaal,staten,1858
0,0.0,internationaal,natie,1858
0,0.0,internationaal,congres,1858
0,0.0,internationaal,arbitrage,1858
0,0.0,internationaal,diplomatieke,1858
0,0.0,internationaal,buitenland,1858
0,0.0,internationaal,buitenlandsche,1858
0,0.0,internationaal,binnenland,1858
0,0.0,internationaal,nationale,1858
0,2.3325875425998586,internationale,recht,1859
0,1.6681384978537608,internationale,conferentie,1859
0,3.6473234357939464,internationale,collectieve,1859
0,2.0621880559788783,internationale,vrede,1859
0,2.2353041834356198,internationale,rust,1859
0,2.382005980819316,internationale,toestand,1859
0,2.467902058012312,internationale,onrust,1859
0,2.2261560239894846,internationale,staten,1859
0,2.6049919830244264,internationale,natie,1859
0,1.853444573331729,internationale,congres,1859
0,0.0,internationale,arbitrage,1859
0,2.167162938441965,internationale,diplomatieke,1859
0,2.0289786982084235,internationale,buitenland,1859
0,1.9665145294679272,internationale,buitenlandsche,1859
0,1.8944752897306274,internationale,binnenland,1859
0,2.935991392673241,internationale,nationale,1859
0,0.0,internationaal,recht,1859
0,0.0,internationaal,conferentie,1859
0,0.0,internationaal,collectieve,1859
0,0.0,internationaal,vrede,1859
0,0.0,internationaal,rust,1859
0,0.0,internationaal,toestand,1859
0,0.0,internationaal,onrust,1859
0,0.0,internationaal,staten,1859
0,0.0,internationaal,natie,1859
0,0.0,internationaal,congres,1859
0,0.0,internationaal,arbitrage,1859
0,0.0,internationaal,diplomatieke,1859
0,0.0,internationaal,buitenland,1859
0,0.0,internationaal,buitenlandsche,1859
0,0.0,internationaal,binnenland,1859
0,0.0,internationaal,nationale,1859
0,2.0548099293917503,internationale,recht,1860
0,2.1022938133469813,internationale,conferentie,1860
0,0.0,internationale,collectieve,1860
0,2.019006014321973,internationale,vrede,1860
0,2.112269324177202,internationale,rust,1860
0,2.3381937775627955,internationale,toestand,1860
0,2.1918753433354525,internationale,onrust,1860
0,2.260836251290333,internationale,staten,1860
0,2.362249851635921,internationale,natie,1860
0,2.462693837856229,internationale,congres,1860
0,0.0,internationale,arbitrage,1860
0,2.636855867317664,internationale,diplomatieke,1860
0,1.9173568991870436,internationale,buitenland,1860
0,2.0411141693879338,internationale,buitenlandsche,1860
0,1.8176753068413398,internationale,binnenland,1860
0,2.9774681202712787,internationale,nationale,1860
0,2.784136766529198,internationaal,recht,1860
0,0.0,internationaal,conferentie,1860
0,0.0,internationaal,collectieve,1860
0,0.0,internationaal,vrede,1860
0,2.4084476244580686,internationaal,rust,1860
0,1.9549708181883518,internationaal,toestand,1860
0,3.7615070053691335,internationaal,onrust,1860
0,2.871211145566415,internationaal,staten,1860
0,2.7779191299183275,internationaal,natie,1860
0,0.0,internationaal,congres,1860
