,pmi,w1,w2,year
0,1.4943758053354521,buitenlandsche,afstand,1831
0,1.5220044323260316,buitenland,verre,1831
0,0.0,buitenland,verbindingen,1831
0,1.5098329650384508,buitenland,verbinding,1831
0,1.6585453902132536,buitenland,betrekking,1831
0,1.8244479198498198,buitenland,betrekkingen,1831
0,1.566345175301793,buitenland,verhouding,1831
0,1.9953407808201515,buitenland,verhoudingen,1831
0,1.5203612888272966,buitenland,afstand,1831
0,1.4646321364584727,buitenlandsche,verre,1832
0,1.3451262191884545,buitenlandsche,verbindingen,1832
0,1.3681157374131534,buitenlandsche,verbinding,1832
0,1.5928808849237888,buitenlandsche,betrekking,1832
0,1.6859866007235573,buitenlandsche,betrekkingen,1832
0,1.6368816170278713,buitenlandsche,verhouding,1832
0,0.42883548731429944,buitenlandsche,verhoudingen,1832
0,1.5054688692636338,buitenlandsche,afstand,1832
0,1.479274024526609,buitenland,verre,1832
0,1.9471311330928525,buitenland,verbindingen,1832
0,1.5871283990614453,buitenland,verbinding,1832
0,1.600970106592647,buitenland,betrekking,1832
0,1.6993570328034968,buitenland,betrekkingen,1832
0,1.638829773438336,buitenland,verhouding,1832
0,0.337693220658752,buitenland,verhoudingen,1832
0,1.5071083360590527,buitenland,afstand,1832
0,1.397607582549919,buitenlandsche,verre,1833
0,2.0122910455331815,buitenlandsche,verbindingen,1833
0,1.5874078515679155,buitenlandsche,verbinding,1833
0,1.468369882035674,buitenlandsche,betrekking,1833
0,1.4786732556226452,buitenlandsche,betrekkingen,1833
0,1.6200711641750376,buitenlandsche,verhouding,1833
0,0.0,buitenlandsche,verhoudingen,1833
0,1.259195604359454,buitenlandsche,afstand,1833
0,1.4138774724555179,buitenland,verre,1833
0,1.9076867072127237,buitenland,verbindingen,1833
0,1.5940291483576823,buitenland,verbinding,1833
0,1.4799675513742812,buitenland,betrekking,1833
0,1.4818217785986336,buitenland,betrekkingen,1833
0,1.6733698553003888,buitenland,verhouding,1833
0,0.0,buitenland,verhoudingen,1833
0,1.247809394871097,buitenland,afstand,1833
0,1.3721054050458767,buitenlandsche,verre,1834
0,2.31799836061919,buitenlandsche,verbindingen,1834
0,1.5252213391104037,buitenlandsche,verbinding,1834
0,1.4869938974875996,buitenlandsche,betrekking,1834
0,1.5916774063772468,buitenlandsche,betrekkingen,1834
0,1.4356091804207163,buitenlandsche,verhouding,1834
0,0.7981726068747771,buitenlandsche,verhoudingen,1834
0,1.2476476559793839,buitenlandsche,afstand,1834
0,1.395088649404551,buitenland,verre,1834
0,2.604205661919866,buitenland,verbindingen,1834
0,1.693645604754696,buitenland,verbinding,1834
0,1.4925591554128492,buitenland,betrekking,1834
0,1.5840106649782204,buitenland,betrekkingen,1834
0,1.4524835479378078,buitenland,verhouding,1834
0,0.6789148000672883,buitenland,verhoudingen,1834
0,1.2920192729536975,buitenland,afstand,1834
0,1.3489753307088759,buitenlandsche,verre,1835
0,1.1982868586100883,buitenlandsche,verbindingen,1835
0,1.0784856587974678,buitenlandsche,verbinding,1835
0,1.353183073732308,buitenlandsche,betrekking,1835
0,1.524656453053492,buitenlandsche,betrekkingen,1835
0,1.4299410995922066,buitenlandsche,verhouding,1835
0,0.6105001937079694,buitenlandsche,verhoudingen,1835
0,1.1581924014082103,buitenlandsche,afstand,1835
0,1.3779099459643007,buitenland,verre,1835
0,1.777010939475898,buitenland,verbindingen,1835
0,1.2742174874071714,buitenland,verbinding,1835
0,1.3963889182417557,buitenland,betrekking,1835
0,1.543283861146528,buitenland,betrekkingen,1835
0,1.4864757980417107,buitenland,verhouding,1835
0,1.189224274573779,buitenland,verhoudingen,1835
0,1.1581796528918187,buitenland,afstand,1835
0,1.311367821651665,buitenlandsche,verre,1836
0,0.9126684401902014,buitenlandsche,verbindingen,1836
0,1.5916309857581903,buitenlandsche,verbinding,1836
0,1.3596498113783175,buitenlandsche,betrekking,1836
0,1.6141316769918042,buitenlandsche,betrekkingen,1836
0,1.4573956156318737,buitenlandsche,verhouding,1836
0,0.0,buitenlandsche,verhoudingen,1836
0,1.2382413863533788,buitenlandsche,afstand,1836
0,1.3564177988575503,buitenland,verre,1836
0,1.8498542072351982,buitenland,verbindingen,1836
0,1.6533480154492874,buitenland,verbinding,1836
0,1.3481634370461195,buitenland,betrekking,1836
0,1.594355672431718,buitenland,betrekkingen,1836
0,1.6034537937567213,buitenland,verhouding,1836
0,2.697152067622402,buitenland,verhoudingen,1836
0,1.2579942169454434,buitenland,afstand,1836
0,1.3770647971689791,buitenlandsche,verre,1837
0,2.1484641746286726,buitenlandsche,verbindingen,1837
0,1.3714355100880253,buitenlandsche,verbinding,1837
0,1.3891387307653469,buitenlandsche,betrekking,1837
0,1.6295706256146394,buitenlandsche,betrekkingen,1837
0,1.5595207715987298,buitenlandsche,verhouding,1837
0,1.3375339584123438,buitenlandsche,verhoudingen,1837
0,1.3232014655115683,buitenlandsche,afstand,1837
0,1.4223599052087152,buitenland,verre,1837
0,1.84408553418866,buitenland,verbindingen,1837
0,1.3294211341155036,buitenland,verbinding,1837
0,1.420809583334248,buitenland,betrekking,1837
0,1.6100768530053464,buitenland,betrekkingen,1837
0,1.678956377935078,buitenland,verhouding,1837
0,1.7263024985322764,buitenland,verhoudingen,1837
0,1.2805812125135447,buitenland,afstand,1837
0,1.3802477595751312,buitenlandsche,verre,1838
0,1.9958684771020574,buitenlandsche,verbindingen,1838
0,1.3360072741755786,buitenlandsche,verbinding,1838
0,1.4920136347072424,buitenlandsche,betrekking,1838
0,1.6034754505612456,buitenlandsche,betrekkingen,1838
0,1.6694988826586539,buitenlandsche,verhouding,1838
0,0.7229028012891697,buitenlandsche,verhoudingen,1838
0,1.5100789314973915,buitenlandsche,afstand,1838
0,1.4496055039969231,buitenland,verre,1838
0,1.7131180443249254,buitenland,verbindingen,1838
0,1.512789170776887,buitenland,verbinding,1838
0,1.4404084805035273,buitenland,betrekking,1838
0,1.590057951567698,buitenland,betrekkingen,1838
0,1.692915337007406,buitenland,verhouding,1838
0,1.5387646571801477,buitenland,verhoudingen,1838
0,1.440162680375608,buitenland,afstand,1838
0,1.4453387040602033,buitenlandsche,verre,1839
0,2.923200258705584,buitenlandsche,verbindingen,1839
0,1.5598954158103926,buitenlandsche,verbinding,1839
0,1.4089186917550687,buitenlandsche,betrekking,1839
0,1.554848331428832,buitenlandsche,betrekkingen,1839
0,1.6521187096865315,buitenlandsche,verhouding,1839
0,1.5369058975856937,buitenlandsche,verhoudingen,1839
0,1.297888997115194,buitenlandsche,afstand,1839
0,1.4518218479583502,buitenland,verre,1839
0,2.654060046472078,buitenland,verbindingen,1839
0,1.6654486530182966,buitenland,verbinding,1839
0,1.372110456890178,buitenland,betrekking,1839
0,1.482567834435307,buitenland,betrekkingen,1839
0,1.5750562291923444,buitenland,verhouding,1839
0,1.2677656853521873,buitenland,verhoudingen,1839
0,1.2808036796903168,buitenland,afstand,1839
0,1.3591598426310512,buitenlandsche,verre,1840
0,2.153325632699127,buitenlandsche,verbindingen,1840
0,1.5880118236490666,buitenlandsche,verbinding,1840
0,1.305607692490581,buitenlandsche,betrekking,1840
0,1.5250390863412224,buitenlandsche,betrekkingen,1840
0,1.485046518717195,buitenlandsche,verhouding,1840
0,0.36156616347107196,buitenlandsche,verhoudingen,1840
0,1.2539289416499912,buitenlandsche,afstand,1840
0,1.4298803509854876,buitenland,verre,1840
0,1.8693883435375707,buitenland,verbindingen,1840
0,1.8347027855496807,buitenland,verbinding,1840
0,1.2982617890866475,buitenland,betrekking,1840
0,1.5178547990992568,buitenland,betrekkingen,1840
0,1.4755460752573988,buitenland,verhouding,1840
0,1.1762411629776253,buitenland,verhoudingen,1840
0,1.2704127507176457,buitenland,afstand,1840
0,1.2822026924951617,buitenlandsche,verre,1841
0,2.252464947280746,buitenlandsche,verbindingen,1841
0,1.3950147154295245,buitenlandsche,verbinding,1841
0,1.3703194911877927,buitenlandsche,betrekking,1841
0,1.5731222896327113,buitenlandsche,betrekkingen,1841
0,1.224056917285885,buitenlandsche,verhouding,1841
0,1.1538526586126368,buitenlandsche,verhoudingen,1841
0,1.1964122730314324,buitenlandsche,afstand,1841
0,1.256391612238449,buitenland,verre,1841
0,1.9962639071890567,buitenland,verbindingen,1841
0,1.3901281036187412,buitenland,verbinding,1841
0,1.3122159704842256,buitenland,betrekking,1841
0,1.5125941395098406,buitenland,betrekkingen,1841
0,1.221051773574807,buitenland,verhouding,1841
0,0.8976516185209471,buitenland,verhoudingen,1841
0,1.200168757376669,buitenland,afstand,1841
0,1.265598677859383,buitenlandsche,verre,1842
0,2.2572833194209463,buitenlandsche,verbindingen,1842
0,1.677864904189344,buitenlandsche,verbinding,1842
0,1.267349712593087,buitenlandsche,betrekking,1842
0,1.3955807778311944,buitenlandsche,betrekkingen,1842
0,1.2663945394214866,buitenlandsche,verhouding,1842
0,1.3493608372173078,buitenlandsche,verhoudingen,1842
0,1.08554624617217,buitenlandsche,afstand,1842
0,1.3115558549516828,buitenland,verre,1842
0,2.0527774654264808,buitenland,verbindingen,1842
0,1.758537992428541,buitenland,verbinding,1842
0,1.2407794434493218,buitenland,betrekking,1842
0,1.3824697768363583,buitenland,betrekkingen,1842
0,1.3005967532823426,buitenland,verhouding,1842
0,1.2990056630501006,buitenland,verhoudingen,1842
0,1.2488558793646292,buitenland,afstand,1842
0,1.3259029340675124,buitenlandsche,verre,1843
0,1.420821187548968,buitenlandsche,verbindingen,1843
0,1.6684557588714737,buitenlandsche,verbinding,1843
0,1.382572899283039,buitenlandsche,betrekking,1843
0,1.5672589067263747,buitenlandsche,betrekkingen,1843
0,1.479049692448761,buitenlandsche,verhouding,1843
0,1.4721144819365184,buitenlandsche,verhoudingen,1843
0,1.3135756571953705,buitenlandsche,afstand,1843
0,1.394183826535885,buitenland,verre,1843
0,1.8960050028951325,buitenland,verbindingen,1843
0,1.727363550005258,buitenland,verbinding,1843
0,1.3470647896400683,buitenland,betrekking,1843
0,1.5260607161211908,buitenland,betrekkingen,1843
0,1.4157178918995892,buitenland,verhouding,1843
0,1.1363680810663541,buitenland,verhoudingen,1843
0,1.2979967839214754,buitenland,afstand,1843
0,1.359676497862137,buitenlandsche,verre,1844
0,2.434782872735074,buitenlandsche,verbindingen,1844
0,1.6059698270219736,buitenlandsche,verbinding,1844
0,1.4522532282236977,buitenlandsche,betrekking,1844
0,1.6380656872910908,buitenlandsche,betrekkingen,1844
0,1.4501148434161824,buitenlandsche,verhouding,1844
0,2.1093604723004464,buitenlandsche,verhoudingen,1844
0,1.337120702903285,buitenlandsche,afstand,1844
0,1.4393069323913463,buitenland,verre,1844
0,2.208678488011391,buitenland,verbindingen,1844
0,1.6910780121602655,buitenland,verbinding,1844
0,1.4395867874904222,buitenland,betrekking,1844
0,1.5797817686705624,buitenland,betrekkingen,1844
0,1.4669566373028888,buitenland,verhouding,1844
0,1.729105407749505,buitenland,verhoudingen,1844
0,1.4222288880415768,buitenland,afstand,1844
0,1.6252002133019636,buitenlandsche,verre,1845
0,2.302010974542215,buitenlandsche,verbindingen,1845
0,1.4649110405925019,buitenlandsche,verbinding,1845
0,1.6459870105351426,buitenlandsche,betrekking,1845
0,1.8359212446176159,buitenlandsche,betrekkingen,1845
0,1.6046658867680301,buitenlandsche,verhouding,1845
0,1.548239172165835,buitenlandsche,verhoudingen,1845
0,1.5161123438315802,buitenlandsche,afstand,1845
0,1.5926331090277874,buitenland,verre,1845
0,2.0357739059668423,buitenland,verbindingen,1845
0,1.6791742660682072,buitenland,verbinding,1845
0,1.6260164039433707,buitenland,betrekking,1845
0,1.809357029307663,buitenland,betrekkingen,1845
0,1.721670789516111,buitenland,verhouding,1845
0,1.820998604323149,buitenland,verhoudingen,1845
0,1.5341338592564673,buitenland,afstand,1845
0,1.39404118716161,buitenlandsche,verre,1846
0,2.309425711452227,buitenlandsche,verbindingen,1846
0,1.2649597861540745,buitenlandsche,verbinding,1846
0,1.470036409972327,buitenlandsche,betrekking,1846
0,1.7377998886592723,buitenlandsche,betrekkingen,1846
0,1.248304031699616,buitenlandsche,verhouding,1846
0,1.3390677583077961,buitenlandsche,verhoudingen,1846
0,1.4698220856351005,buitenlandsche,afstand,1846
0,1.3852133496672459,buitenland,verre,1846
0,2.0798727035079345,buitenland,verbindingen,1846
0,1.42363007988344,buitenland,verbinding,1846
0,1.433879360305181,buitenland,betrekking,1846
0,1.6730021137910351,buitenland,betrekkingen,1846
0,1.288414590704426,buitenland,verhouding,1846
0,1.7744910539567529,buitenland,verhoudingen,1846
0,1.4889587214327142,buitenland,afstand,1846
0,1.5207025069542204,buitenlandsche,verre,1847
0,1.5481240787356918,buitenlandsche,verbindingen,1847
0,1.4054020947320565,buitenlandsche,verbinding,1847
0,1.6787832817361188,buitenlandsche,betrekking,1847
0,1.9067755626553347,buitenlandsche,betrekkingen,1847
0,1.5523945478591443,buitenlandsche,verhouding,1847
0,1.7557634435139364,buitenlandsche,verhoudingen,1847
0,1.488874783776123,buitenlandsche,afstand,1847
0,1.489999855738639,buitenland,verre,1847
0,1.6499022493971307,buitenland,verbindingen,1847
0,1.4888311267252987,buitenland,verbinding,1847
0,1.5814555275687576,buitenland,betrekking,1847
0,1.809164268010671,buitenland,betrekkingen,1847
0,1.588421340957803,buitenland,verhouding,1847
0,1.6343980628611656,buitenland,verhoudingen,1847
0,1.4341630922571313,buitenland,afstand,1847
0,1.5683684400703648,buitenlandsche,verre,1848
0,1.2514768305224198,buitenlandsche,verbindingen,1848
0,1.5475894017032203,buitenlandsche,verbinding,1848
0,1.620179235727572,buitenlandsche,betrekking,1848
0,1.8576126340927352,buitenlandsche,betrekkingen,1848
0,1.4838735873171125,buitenlandsche,verhouding,1848
0,1.5799808974944558,buitenlandsche,verhoudingen,1848
0,1.750254115772236,buitenlandsche,afstand,1848
0,1.472616773965859,buitenland,verre,1848
0,1.2778978745213698,buitenland,verbindingen,1848
0,1.5362701177193232,buitenland,verbinding,1848
0,1.4998101513110527,buitenland,betrekking,1848
0,1.7399333341179284,buitenland,betrekkingen,1848
0,1.4280565330790904,buitenland,verhouding,1848
0,1.4886189058370223,buitenland,verhoudingen,1848
0,1.6320191058637061,buitenland,afstand,1848
0,1.5493008308527962,buitenlandsche,verre,1849
0,1.6353906337287265,buitenlandsche,verbindingen,1849
0,1.3928289965574152,buitenlandsche,verbinding,1849
0,1.5855801253966453,buitenlandsche,betrekking,1849
0,1.8545502116452062,buitenlandsche,betrekkingen,1849
0,1.5575800698391307,buitenlandsche,verhouding,1849
0,1.7145279542874503,buitenlandsche,verhoudingen,1849
0,1.5938999664988358,buitenlandsche,afstand,1849
0,1.3653872796914612,buitenland,verre,1849
0,1.173588573596409,buitenland,verbindingen,1849
0,1.2758674227168267,buitenland,verbinding,1849
0,1.4351392235366798,buitenland,betrekking,1849
0,1.6990608998277996,buitenland,betrekkingen,1849
0,1.3938228691941403,buitenland,verhouding,1849
